Date,DFF,SOFR,SONIA,T10Y2Y
2023-05-14,5.08,5.05,4.4277,-0.52
2023-05-15,5.08,5.06,4.4274,-0.49
2023-05-16,5.08,5.05,4.4275,-0.52
2023-05-17,5.08,5.05,4.4274,-0.55
2023-05-18,5.08,5.05,4.4276,-0.59
2023-05-19,5.08,5.05,4.4274,-0.58
2023-05-20,5.08,5.05,4.4274,-0.58
2023-05-21,5.08,5.05,4.4274,-0.58
2023-05-22,5.08,5.05,4.4277,-0.57
2023-05-23,5.08,5.05,4.4285,-0.56
2023-05-24,5.08,5.05,4.4277,-0.58
2023-05-25,5.08,5.06,4.4278,-0.67
2023-05-26,5.08,5.06,4.4281,-0.74
2023-05-27,5.08,5.06,4.4281,-0.74
2023-05-28,5.08,5.06,4.4281,-0.74
2023-05-29,5.08,5.06,4.4281,-0.74
2023-05-30,5.08,5.06,4.4278,-0.77
2023-05-31,5.08,5.08,4.4278,-0.76
2023-06-01,5.08,5.08,4.4278,-0.72
2023-06-02,5.08,5.07,4.4281,-0.81
2023-06-03,5.08,5.07,4.4281,-0.81
2023-06-04,5.08,5.07,4.4281,-0.81
2023-06-05,5.08,5.06,4.428,-0.77
2023-06-06,5.08,5.05,4.4279,-0.81
2023-06-07,5.08,5.05,4.4278,-0.77
2023-06-08,5.08,5.05,4.4279,-0.79
2023-06-09,5.08,5.05,4.4281,-0.84
2023-06-10,5.08,5.05,4.4281,-0.84
2023-06-11,5.08,5.05,4.4281,-0.84
2023-06-12,5.08,5.05,4.4283,-0.82
2023-06-13,5.08,5.05,4.4281,-0.83
2023-06-14,5.08,5.05,4.4283,-0.91
2023-06-15,5.07,5.06,4.4284,-0.9
2023-06-16,5.08,5.05,4.4279,-0.93
2023-06-17,5.08,5.05,4.4279,-0.93
2023-06-18,5.08,5.05,4.4279,-0.93
2023-06-19,5.08,5.05,4.428,-0.93
2023-06-20,5.07,5.05,4.4281,-0.94
2023-06-21,5.07,5.05,4.4288,-0.96
2023-06-22,5.07,5.05,4.9274,-0.97
2023-06-23,5.07,5.05,4.928,-0.97
2023-06-24,5.07,5.05,4.928,-0.97
2023-06-25,5.07,5.05,4.928,-0.97
2023-06-26,5.07,5.05,4.9282,-0.93
2023-06-27,5.07,5.05,4.9281,-0.97
2023-06-28,5.07,5.06,4.9279,-1.0
2023-06-29,5.07,5.06,4.9284,-1.02
2023-06-30,5.08,5.09,4.9286,-1.06
2023-07-01,5.08,5.09,4.9286,-1.06
2023-07-02,5.08,5.09,4.9286,-1.06
2023-07-03,5.08,5.06,4.929,-1.08
2023-07-04,5.08,5.06,4.9291,-1.08
2023-07-05,5.08,5.06,4.93,-0.99
2023-07-06,5.08,5.06,4.9296,-0.94
2023-07-07,5.08,5.06,4.9297,-0.88
2023-07-08,5.08,5.06,4.9297,-0.88
2023-07-09,5.08,5.06,4.9297,-0.88
2023-07-10,5.07,5.06,4.9302,-0.84
2023-07-11,5.08,5.06,4.9299,-0.89
2023-07-12,5.08,5.05,4.9298,-0.86
2023-07-13,5.08,5.06,4.93,-0.83
2023-07-14,5.08,5.05,4.93,-0.91
2023-07-15,5.08,5.05,4.93,-0.91
2023-07-16,5.08,5.05,4.93,-0.91
2023-07-17,5.08,5.06,4.9299,-0.93
2023-07-18,5.08,5.06,4.9301,-0.94
2023-07-19,5.08,5.05,4.9303,-0.99
2023-07-20,5.08,5.06,4.9305,-0.95
2023-07-21,5.08,5.05,4.9306,-0.98
2023-07-22,5.08,5.05,4.9306,-0.98
2023-07-23,5.08,5.05,4.9306,-0.98
2023-07-24,5.08,5.05,4.9309,-0.95
2023-07-25,5.08,5.06,4.9308,-0.94
2023-07-26,5.08,5.06,4.931,-0.96
2023-07-27,5.33,5.31,4.931,-0.9
2023-07-28,5.33,5.3,4.9315,-0.91
2023-07-29,5.33,5.3,4.9315,-0.91
2023-07-30,5.33,5.3,4.9315,-0.91
2023-07-31,5.33,5.31,4.9304,-0.91
2023-08-01,5.33,5.31,4.9307,-0.87
2023-08-02,5.33,5.3,4.9304,-0.8
2023-08-03,5.33,5.3,5.1823,-0.7
2023-08-04,5.33,5.3,5.1826,-0.73
2023-08-05,5.33,5.3,5.1826,-0.73
2023-08-06,5.33,5.3,5.1826,-0.73
2023-08-07,5.33,5.3,5.1829,-0.67
2023-08-08,5.33,5.3,5.1829,-0.72
2023-08-09,5.33,5.3,5.1827,-0.79
2023-08-10,5.33,5.3,5.1829,-0.73
2023-08-11,5.33,5.3,5.1829,-0.73
2023-08-12,5.33,5.3,5.1829,-0.73
2023-08-13,5.33,5.3,5.1829,-0.73
2023-08-14,5.33,5.3,5.1829,-0.77
2023-08-15,5.33,5.3,5.1834,-0.71
2023-08-16,5.33,5.3,5.1838,-0.69
2023-08-17,5.33,5.3,5.1843,-0.64
2023-08-18,5.33,5.3,5.1843,-0.66
2023-08-19,5.33,5.3,5.1843,-0.66
2023-08-20,5.33,5.3,5.1843,-0.66
2023-08-21,5.33,5.3,5.1841,-0.63
2023-08-22,5.33,5.3,5.1843,-0.68
2023-08-23,5.33,5.3,5.1859,-0.76
2023-08-24,5.33,5.3,5.1855,-0.75
2023-08-25,5.33,5.3,5.1852,-0.78
2023-08-26,5.33,5.3,5.1852,-0.78
2023-08-27,5.33,5.3,5.1852,-0.78
2023-08-28,5.33,5.3,5.1852,-0.78
2023-08-29,5.33,5.3,5.1853,-0.75
2023-08-30,5.33,5.3,5.1855,-0.78
2023-08-31,5.33,5.31,5.1852,-0.76
2023-09-01,5.33,5.31,5.1852,-0.69
2023-09-02,5.33,5.31,5.1852,-0.69
2023-09-03,5.33,5.31,5.1852,-0.69
2023-09-04,5.33,5.31,5.1853,-0.69
2023-09-05,5.33,5.31,5.1853,-0.67
2023-09-06,5.33,5.3,5.185,-0.71
2023-09-07,5.33,5.31,5.1855,-0.67
2023-09-08,5.33,5.3,5.1855,-0.72
2023-09-09,5.33,5.3,5.1855,-0.72
2023-09-10,5.33,5.3,5.1855,-0.72
2023-09-11,5.33,5.3,5.186,-0.68
2023-09-12,5.33,5.3,5.1853,-0.71
2023-09-13,5.33,5.3,5.1851,-0.71
2023-09-14,5.33,5.3,5.1847,-0.71
2023-09-15,5.33,5.31,5.1854,-0.69
2023-09-16,5.33,5.31,5.1854,-0.69
2023-09-17,5.33,5.31,5.1854,-0.69
2023-09-18,5.33,5.31,5.185,-0.73
2023-09-19,5.33,5.31,5.1854,-0.71
2023-09-20,5.33,5.3,5.1849,-0.77
2023-09-21,5.33,5.3,5.1848,-0.63
2023-09-22,5.33,5.3,5.1855,-0.66
2023-09-23,5.33,5.3,5.1855,-0.66
2023-09-24,5.33,5.3,5.1855,-0.66
2023-09-25,5.33,5.31,5.1849,-0.54
2023-09-26,5.33,5.31,5.1857,-0.48
2023-09-27,5.33,5.32,5.186,-0.49
2023-09-28,5.33,5.31,5.1859,-0.45
2023-09-29,5.33,5.31,5.1867,-0.44
2023-09-30,5.33,5.31,5.1867,-0.44
2023-10-01,5.33,5.31,5.1867,-0.44
2023-10-02,5.33,5.32,5.1868,-0.43
2023-10-03,5.33,5.33,5.1867,-0.34
2023-10-04,5.33,5.32,5.1872,-0.32
2023-10-05,5.33,5.32,5.1872,-0.31
2023-10-06,5.33,5.31,5.1871,-0.3
2023-10-07,5.33,5.31,5.1871,-0.3
2023-10-08,5.33,5.31,5.1871,-0.3
2023-10-09,5.33,5.31,5.1873,-0.3
2023-10-10,5.33,5.31,5.1869,-0.3
2023-10-11,5.33,5.31,5.1866,-0.41
2023-10-12,5.33,5.31,5.187,-0.36
2023-10-13,5.33,5.31,5.1873,-0.41
2023-10-14,5.33,5.31,5.1873,-0.41
2023-10-15,5.33,5.31,5.1873,-0.41
2023-10-16,5.33,5.31,5.1877,-0.38
2023-10-17,5.33,5.31,5.187,-0.36
2023-10-18,5.33,5.3,5.1872,-0.28
2023-10-19,5.33,5.3,5.1873,-0.16
2023-10-20,5.33,5.3,5.188,-0.14
2023-10-21,5.33,5.3,5.188,-0.14
2023-10-22,5.33,5.3,5.188,-0.14
2023-10-23,5.33,5.3,5.1873,-0.19
2023-10-24,5.33,5.3,5.1873,-0.19
2023-10-25,5.33,5.3,5.1876,-0.13
2023-10-26,5.33,5.31,5.1872,-0.16
2023-10-27,5.33,5.31,5.1866,-0.15
2023-10-28,5.33,5.31,5.1866,-0.15
2023-10-29,5.33,5.31,5.1866,-0.15
2023-10-30,5.33,5.31,5.1867,-0.15
2023-10-31,5.33,5.35,5.1861,-0.19
2023-11-01,5.33,5.32,5.1865,-0.18
2023-11-02,5.33,5.33,5.187,-0.31
2023-11-03,5.33,5.32,5.187,-0.26
2023-11-04,5.33,5.32,5.187,-0.26
2023-11-05,5.33,5.32,5.187,-0.26
2023-11-06,5.33,5.32,5.1867,-0.26
2023-11-07,5.33,5.32,5.1864,-0.33
2023-11-08,5.33,5.32,5.1866,-0.44
2023-11-09,5.33,5.32,5.1866,-0.41
2023-11-10,5.33,5.32,5.1869,-0.43
2023-11-11,5.33,5.32,5.1869,-0.43
2023-11-12,5.33,5.32,5.1869,-0.43
2023-11-13,5.33,5.32,5.1867,-0.39
2023-11-14,5.33,5.32,5.1872,-0.36
2023-11-15,5.33,5.32,5.1868,-0.37
2023-11-16,5.33,5.32,5.1874,-0.38
2023-11-17,5.33,5.32,5.1881,-0.44
2023-11-18,5.33,5.32,5.1881,-0.44
2023-11-19,5.33,5.32,5.1881,-0.44
2023-11-20,5.33,5.31,5.1882,-0.47
2023-11-21,5.33,5.31,5.1885,-0.45
2023-11-22,5.33,5.31,5.1888,-0.47
2023-11-23,5.33,5.31,5.1883,-0.47
2023-11-24,5.33,5.32,5.1889,-0.45
2023-11-25,5.33,5.32,5.1889,-0.45
2023-11-26,5.33,5.32,5.1889,-0.45
2023-11-27,5.33,5.32,5.188,-0.45
2023-11-28,5.33,5.32,5.1879,-0.39
2023-11-29,5.33,5.31,5.1879,-0.37
2023-11-30,5.33,5.33,5.1881,-0.36
2023-12-01,5.33,5.39,5.1886,-0.34
2023-12-02,5.33,5.39,5.1886,-0.34
2023-12-03,5.33,5.39,5.1886,-0.34
2023-12-04,5.33,5.37,5.1878,-0.36
2023-12-05,5.33,5.33,5.1875,-0.39
2023-12-06,5.33,5.32,5.1874,-0.48
2023-12-07,5.33,5.32,5.1875,-0.44
2023-12-08,5.33,5.32,5.1872,-0.48
2023-12-09,5.33,5.32,5.1872,-0.48
2023-12-10,5.33,5.32,5.1872,-0.48
2023-12-11,5.33,5.32,5.1876,-0.48
2023-12-12,5.33,5.31,5.1878,-0.53
2023-12-13,5.33,5.31,5.1874,-0.42
2023-12-14,5.33,5.31,5.1859,-0.45
2023-12-15,5.33,5.32,5.1858,-0.53
2023-12-16,5.33,5.32,5.1858,-0.53
2023-12-17,5.33,5.32,5.1858,-0.53
2023-12-18,5.33,5.32,5.1865,-0.48
2023-12-19,5.33,5.31,5.1863,-0.48
2023-12-20,5.33,5.31,5.1864,-0.48
2023-12-21,5.33,5.31,5.1861,-0.44
2023-12-22,5.33,5.32,5.1867,-0.41
2023-12-23,5.33,5.32,5.1867,-0.41
2023-12-24,5.33,5.32,5.1867,-0.41
2023-12-25,5.33,5.32,5.1867,-0.41
2023-12-26,5.33,5.35,5.1867,-0.37
2023-12-27,5.33,5.39,5.1863,-0.41
2023-12-28,5.33,5.4,5.1867,-0.42
2023-12-29,5.33,5.38,5.1869,-0.35
2023-12-30,5.33,5.38,5.1869,-0.35
2023-12-31,5.33,5.38,5.1869,-0.35
2024-01-01,5.33,5.38,5.1869,-0.35
2024-01-02,5.33,5.4,5.1863,-0.38
2024-01-03,5.33,5.39,5.1863,-0.42
2024-01-04,5.33,5.32,5.187,-0.39
2024-01-05,5.33,5.31,5.1869,-0.35
2024-01-06,5.33,5.31,5.1869,-0.35
2024-01-07,5.33,5.31,5.1869,-0.35
2024-01-08,5.33,5.31,5.1869,-0.35
2024-01-09,5.33,5.31,5.1867,-0.34
2024-01-10,5.33,5.31,5.1872,-0.33
2024-01-11,5.33,5.31,5.1876,-0.28
2024-01-12,5.33,5.31,5.1884,-0.18
2024-01-13,5.33,5.31,5.1884,-0.18
2024-01-14,5.33,5.31,5.1884,-0.18
2024-01-15,5.33,5.31,5.1874,-0.18
2024-01-16,5.33,5.32,5.1876,-0.15
2024-01-17,5.33,5.32,5.188,-0.24
2024-01-18,5.33,5.31,5.1883,-0.2
2024-01-19,5.33,5.31,5.1876,-0.24
2024-01-20,5.33,5.31,5.1876,-0.24
2024-01-21,5.33,5.31,5.1876,-0.24
2024-01-22,5.33,5.31,5.1879,-0.26
2024-01-23,5.33,5.31,5.1873,-0.17
2024-01-24,5.33,5.31,5.1875,-0.16
2024-01-25,5.33,5.32,5.1882,-0.14
2024-01-26,5.33,5.32,5.1882,-0.19
2024-01-27,5.33,5.32,5.1882,-0.19
2024-01-28,5.33,5.32,5.1882,-0.19
2024-01-29,5.33,5.31,5.1879,-0.21
2024-01-30,5.33,5.31,5.1884,-0.3
2024-01-31,5.33,5.32,5.1881,-0.28
2024-02-01,5.33,5.32,5.1878,-0.33
2024-02-02,5.33,5.32,5.1885,-0.33
2024-02-03,5.33,5.32,5.1885,-0.33
2024-02-04,5.33,5.32,5.1885,-0.33
2024-02-05,5.33,5.31,5.1884,-0.29
2024-02-06,5.33,5.31,5.1894,-0.3
2024-02-07,5.33,5.31,5.189,-0.32
2024-02-08,5.33,5.31,5.188,-0.31
2024-02-09,5.33,5.31,5.1885,-0.31
2024-02-10,5.33,5.31,5.1885,-0.31
2024-02-11,5.33,5.31,5.1885,-0.31
2024-02-12,5.33,5.31,5.1882,-0.29
2024-02-13,5.33,5.31,5.1888,-0.33
2024-02-14,5.33,5.3,5.1888,-0.29
2024-02-15,5.33,5.31,5.1885,-0.32
2024-02-16,5.33,5.3,5.1881,-0.34
2024-02-17,5.33,5.3,5.1881,-0.34
2024-02-18,5.33,5.3,5.1881,-0.34
2024-02-19,5.33,5.3,5.1874,-0.34
2024-02-20,5.33,5.3,5.1879,-0.32
2024-02-21,5.33,5.3,5.188,-0.32
2024-02-22,5.33,5.3,5.1888,-0.36
2024-02-23,5.33,5.31,5.1881,-0.41
2024-02-24,5.33,5.31,5.1881,-0.41
2024-02-25,5.33,5.31,5.1881,-0.41
2024-02-26,5.33,5.31,5.1881,-0.41
2024-02-27,5.33,5.31,5.1877,-0.39
2024-02-28,5.33,5.31,5.1882,-0.37
2024-02-29,5.33,5.32,5.1885,-0.39
2024-03-01,5.33,5.31,5.1887,-0.35
2024-03-02,5.33,5.31,5.1887,-0.35
2024-03-03,5.33,5.31,5.1887,-0.35
2024-03-04,5.33,5.31,5.1884,-0.39
2024-03-05,5.33,5.31,5.1887,-0.41
2024-03-06,5.33,5.31,5.1883,-0.44
2024-03-07,5.33,5.31,5.1884,-0.41
2024-03-08,5.33,5.31,5.1881,-0.39
2024-03-09,5.33,5.31,5.1881,-0.39
2024-03-10,5.33,5.31,5.1881,-0.39
2024-03-11,5.33,5.31,5.188,-0.41
2024-03-12,5.33,5.31,5.1887,-0.42
2024-03-13,5.33,5.31,5.1889,-0.42
2024-03-14,5.33,5.31,5.1888,-0.39
2024-03-15,5.33,5.31,5.1894,-0.41
2024-03-16,5.33,5.31,5.1894,-0.41
2024-03-17,5.33,5.31,5.1894,-0.41
2024-03-18,5.33,5.31,5.1886,-0.39
2024-03-19,5.33,5.31,5.1894,-0.38
2024-03-20,5.33,5.31,5.1892,-0.32
2024-03-21,5.33,5.31,5.1894,-0.35
2024-03-22,5.33,5.31,5.1906,-0.37
2024-03-23,5.33,5.31,5.1906,-0.37
2024-03-24,5.33,5.31,5.1906,-0.37
2024-03-25,5.33,5.31,5.1898,-0.29
2024-03-26,5.33,5.32,5.1896,-0.32
2024-03-27,5.33,5.33,5.1899,-0.34
2024-03-28,5.33,5.34,5.1911,-0.39
2024-03-29,5.33,5.34,5.1911,-0.39
2024-03-30,5.33,5.34,5.1911,-0.39
2024-03-31,5.33,5.34,5.1911,-0.39
2024-04-01,5.33,5.35,5.1911,-0.39
2024-04-02,5.33,5.34,5.1956,-0.34
2024-04-03,5.33,5.32,5.1952,-0.32
2024-04-04,5.33,5.32,5.1949,-0.34
2024-04-05,5.33,5.32,5.1949,-0.34
2024-04-06,5.33,5.32,5.1949,-0.34
2024-04-07,5.33,5.32,5.1949,-0.34
2024-04-08,5.33,5.31,5.1949,-0.36
2024-04-09,5.33,5.31,5.1976,-0.38
2024-04-10,5.33,5.31,5.1978,-0.42
2024-04-11,5.33,5.31,5.198,-0.37
2024-04-12,5.33,5.31,5.198,-0.38
2024-04-13,5.33,5.31,5.198,-0.38
2024-04-14,5.33,5.31,5.198,-0.38
2024-04-15,5.33,5.32,5.1984,-0.3
2024-04-16,5.33,5.31,5.1984,-0.3
2024-04-17,5.33,5.31,5.1984,-0.34
2024-04-18,5.33,5.3,5.1984,-0.34
2024-04-19,5.33,5.31,5.1984,-0.35
2024-04-20,5.33,5.31,5.1984,-0.35
2024-04-21,5.33,5.31,5.1984,-0.35
2024-04-22,5.33,5.31,5.1993,-0.35
2024-04-23,5.33,5.31,5.1997,-0.25
2024-04-24,5.33,5.31,5.1993,-0.24
2024-04-25,5.33,5.31,5.1998,-0.26
2024-04-26,5.33,5.32,5.1999,-0.29
2024-04-27,5.33,5.32,5.1999,-0.29
2024-04-28,5.33,5.32,5.1999,-0.29
2024-04-29,5.33,5.32,5.2,-0.34
2024-04-30,5.33,5.34,5.1998,-0.35
2024-05-01,5.33,5.32,5.2,-0.33
2024-05-02,5.33,5.31,5.2,-0.29
2024-05-03,5.33,5.31,5.2001,-0.31
2024-05-04,5.33,5.31,5.2001,-0.31
2024-05-05,5.33,5.31,5.2001,-0.31
2024-05-06,5.33,5.31,5.2001,-0.33
2024-05-07,5.33,5.31,5.2,-0.35
2024-05-08,5.33,5.31,5.2,-0.36
2024-05-09,5.33,5.31,5.2,-0.35
2024-05-10,5.33,5.31,5.2,-0.37
2024-05-11,5.33,5.31,5.2,-0.37
2024-05-12,5.33,5.31,5.2,-0.37
2024-05-13,5.33,5.31,5.2,-0.37
2024-05-14,5.33,5.31,5.2,-0.36
2024-05-15,5.33,5.31,5.2,-0.37
2024-05-16,5.33,5.31,5.2,-0.4
2024-05-17,5.33,5.31,5.2,-0.41
2024-05-18,5.33,5.31,5.2,-0.41
2024-05-19,5.33,5.31,5.2,-0.41
2024-05-20,5.33,5.31,5.2,-0.38
2024-05-21,5.33,5.31,5.2,-0.41
2024-05-22,5.33,5.31,5.2,-0.43
2024-05-23,5.33,5.31,5.2,-0.44
2024-05-24,5.33,5.32,5.2,-0.47
2024-05-25,5.33,5.32,5.2,-0.47
2024-05-26,5.33,5.32,5.2,-0.47
2024-05-27,5.33,5.32,5.2,-0.47
2024-05-28,5.33,5.32,5.2,-0.4
2024-05-29,5.33,5.33,5.2,-0.35
2024-05-30,5.33,5.33,5.2,-0.37
2024-05-31,5.33,5.34,5.2,-0.38
2024-06-01,5.33,5.34,5.2,-0.38
2024-06-02,5.33,5.34,5.2,-0.38
2024-06-03,5.33,5.35,5.2,-0.41
2024-06-04,5.33,5.33,5.2,-0.44
2024-06-05,5.33,5.33,5.2,-0.43
2024-06-06,5.33,5.33,5.2,-0.44
2024-06-07,5.33,5.33,5.2,-0.44
2024-06-08,5.33,5.33,5.2,-0.44
2024-06-09,5.33,5.33,5.2,-0.44
2024-06-10,5.33,5.32,5.2,-0.4
2024-06-11,5.33,5.32,5.2,-0.42
2024-06-12,5.33,5.31,5.2,-0.44
2024-06-13,5.33,5.31,5.2,-0.44
2024-06-14,5.33,5.31,5.2,-0.47
2024-06-15,5.33,5.31,5.2,-0.47
2024-06-16,5.33,5.31,5.2,-0.47
2024-06-17,5.33,5.33,5.2,-0.47
2024-06-18,5.33,5.33,5.2,-0.47
2024-06-19,5.33,5.33,5.2,-0.47
2024-06-20,5.33,5.32,5.2,-0.45
2024-06-21,5.33,5.31,5.2,-0.45
2024-06-22,5.33,5.31,5.2,-0.45
2024-06-23,5.33,5.31,5.2,-0.45
2024-06-24,5.33,5.31,5.2,-0.46
2024-06-25,5.33,5.33,5.2,-0.42
2024-06-26,5.33,5.34,5.2,-0.39
2024-06-27,5.33,5.34,5.2,-0.41
2024-06-28,5.33,5.33,5.2,-0.35
2024-06-29,5.33,5.33,5.2,-0.35
2024-06-30,5.33,5.33,5.2,-0.35
2024-07-01,5.33,5.4,5.2,-0.29
2024-07-02,5.33,5.35,5.2,-0.31
2024-07-03,5.33,5.33,5.2,-0.35
2024-07-04,5.33,5.33,5.2,-0.35
2024-07-05,5.33,5.32,5.2,-0.32
2024-07-06,5.33,5.32,5.2,-0.32
2024-07-07,5.33,5.32,5.2,-0.32
2024-07-08,5.33,5.32,5.2,-0.34
2024-07-09,5.33,5.34,5.2,-0.32
2024-07-10,5.33,5.34,5.2,-0.34
2024-07-11,5.33,5.34,5.2,-0.3
2024-07-12,5.33,5.34,5.2,-0.27
2024-07-13,5.33,5.34,5.2,-0.27
2024-07-14,5.33,5.34,5.2,-0.27
2024-07-15,5.33,5.34,5.2,-0.21
2024-07-16,5.33,5.35,5.2,-0.26
2024-07-17,5.33,5.35,5.2,-0.26
2024-07-18,5.33,5.34,5.2,-0.26
2024-07-19,5.33,5.34,5.2,-0.24
2024-07-20,5.33,5.34,5.2,-0.24
2024-07-21,5.33,5.34,5.2,-0.24
2024-07-22,5.33,5.33,5.2,-0.24
2024-07-23,5.33,5.34,5.2,-0.15
2024-07-24,5.33,5.34,5.2,-0.09
2024-07-25,5.33,5.35,5.2,-0.14
2024-07-26,5.33,5.35,5.2,-0.16
2024-07-27,5.33,5.35,5.2,-0.16
2024-07-28,5.33,5.35,5.2,-0.16
2024-07-29,5.33,5.33,5.2,-0.19
2024-07-30,5.33,5.33,5.2,-0.2
2024-07-31,5.33,5.38,5.2,-0.2
2024-08-01,5.33,5.35,4.95,-0.17
2024-08-02,5.33,5.35,4.95,-0.08
2024-08-03,5.33,5.35,4.95,-0.08
2024-08-04,5.33,5.35,4.95,-0.08
2024-08-05,5.33,5.32,4.95,-0.11
2024-08-06,5.33,5.33,4.95,-0.09
2024-08-07,5.33,5.33,4.95,-0.04
2024-08-08,5.33,5.34,4.95,-0.05
2024-08-09,5.33,5.34,4.95,-0.11
2024-08-10,5.33,5.34,4.95,-0.11
2024-08-11,5.33,5.34,4.95,-0.11
2024-08-12,5.33,5.34,4.95,-0.11
2024-08-13,5.33,5.34,4.95,-0.08
2024-08-14,5.33,5.33,4.95,-0.11
2024-08-15,5.33,5.35,4.95,-0.16
2024-08-16,5.33,5.32,4.95,-0.17
2024-08-17,5.33,5.32,4.95,-0.17
2024-08-18,5.33,5.32,4.95,-0.17
2024-08-19,5.33,5.32,4.95,-0.2
2024-08-20,5.33,5.32,4.95,-0.17
2024-08-21,5.33,5.31,4.95,-0.13
2024-08-22,5.33,5.31,4.95,-0.13
2024-08-23,5.33,5.33,4.95,-0.09
2024-08-24,5.33,5.33,4.95,-0.09
2024-08-25,5.33,5.33,4.95,-0.09
2024-08-26,5.33,5.34,4.95,-0.09
2024-08-27,5.33,5.35,4.95,0.0
2024-08-28,5.33,5.35,4.95,0.01
2024-08-29,5.33,5.33,4.95,0.0
2024-08-30,5.33,5.32,4.95,0.0
2024-08-31,5.33,5.32,4.95,0.0
2024-09-01,5.33,5.32,4.95,0.0
2024-09-02,5.33,5.32,4.95,0.0
2024-09-03,5.33,5.34,4.95,-0.04
2024-09-04,5.33,5.35,4.95,0.01
2024-09-05,5.33,5.35,4.95,-0.02
2024-09-06,5.33,5.34,4.95,0.06
2024-09-07,5.33,5.34,4.95,0.06
2024-09-08,5.33,5.34,4.95,0.06
2024-09-09,5.33,5.34,4.95,0.02
2024-09-10,5.33,5.33,4.95,0.06
2024-09-11,5.33,5.32,4.95,0.03
2024-09-12,5.33,5.33,4.95,0.04
2024-09-13,5.33,5.33,4.95,0.09
2024-09-14,5.33,5.33,4.95,0.09
2024-09-15,5.33,5.33,4.95,0.09
2024-09-16,5.33,5.38,4.95,0.07
2024-09-17,5.33,5.38,4.95,0.06
2024-09-18,5.33,5.33,4.95,0.09
2024-09-19,4.83,4.82,4.95,0.14
2024-09-20,4.83,4.83,4.95,0.18
2024-09-21,4.83,4.83,4.95,0.18
2024-09-22,4.83,4.83,4.95,0.18
2024-09-23,4.83,4.83,4.95,0.18
2024-09-24,4.83,4.84,4.95,0.25
2024-09-25,4.83,4.84,4.95,0.26
2024-09-26,4.83,4.83,4.95,0.19
2024-09-27,4.83,4.84,4.95,0.2
2024-09-28,4.83,4.84,4.95,0.2
2024-09-29,4.83,4.84,4.95,0.2
2024-09-30,4.83,4.96,4.95,0.15
2024-10-01,4.83,5.05,4.95,0.13
2024-10-02,4.83,4.92,4.95,0.16
2024-10-03,4.83,4.85,4.95,0.15
2024-10-04,4.83,4.83,4.95,0.05
2024-10-05,4.83,4.83,4.95,0.05
2024-10-06,4.83,4.83,4.95,0.05
2024-10-07,4.83,4.83,4.95,0.04
2024-10-08,4.83,4.84,4.95,0.06
2024-10-09,4.83,4.83,4.95,0.07
2024-10-10,4.83,4.82,4.95,0.11
2024-10-11,4.83,4.81,4.95,0.13
2024-10-12,4.83,4.81,4.95,0.13
2024-10-13,4.83,4.81,4.95,0.13
2024-10-14,4.83,4.81,4.95,0.13
2024-10-15,4.83,4.86,4.95,0.08
2024-10-16,4.83,4.86,4.95,0.09
2024-10-17,4.83,4.85,4.95,0.13
2024-10-18,4.83,4.84,4.95,0.13
2024-10-19,4.83,4.84,4.95,0.13
2024-10-20,4.83,4.84,4.95,0.13
2024-10-21,4.83,4.82,4.95,0.17
2024-10-22,4.83,4.83,4.95,0.17
2024-10-23,4.83,4.83,4.95,0.17
2024-10-24,4.83,4.83,4.95,0.14
2024-10-25,4.83,4.83,4.95,0.14
2024-10-26,4.83,4.83,4.95,0.14
2024-10-27,4.83,4.83,4.95,0.14
2024-10-28,4.83,4.82,4.95,0.16
2024-10-29,4.83,4.82,4.95,0.17
2024-10-30,4.83,4.81,4.95,0.14
2024-10-31,4.83,4.9,4.95,0.12
2024-11-01,4.83,4.86,4.95,0.16
2024-11-02,4.83,4.86,4.95,0.16
2024-11-03,4.83,4.86,4.95,0.16
2024-11-04,4.83,4.82,4.95,0.14
2024-11-05,4.83,4.82,4.95,0.07
2024-11-06,4.83,4.81,4.95,0.15
2024-11-07,4.83,4.82,4.7,0.1
2024-11-08,4.58,4.6,4.7,0.04
2024-11-09,4.58,4.6,4.7,0.04
2024-11-10,4.58,4.6,4.7,0.04
2024-11-11,4.58,4.6,4.7,0.04
2024-11-12,4.58,4.6,4.7,0.09
2024-11-13,4.58,4.59,4.7,0.17
2024-11-14,4.58,4.58,4.7,0.09
2024-11-15,4.58,4.57,4.7,0.12
2024-11-16,4.58,4.57,4.7,0.12
2024-11-17,4.58,4.57,4.7,0.12
2024-11-18,4.58,4.57,4.7,0.13
2024-11-19,4.58,4.57,4.7,0.12
2024-11-20,4.58,4.56,4.7,0.1
2024-11-21,4.58,4.57,4.7,0.09
2024-11-22,4.58,4.57,4.7,0.04
2024-11-23,4.58,4.57,4.7,0.04
2024-11-24,4.58,4.57,4.7,0.04
2024-11-25,4.58,4.58,4.7,0.06
2024-11-26,4.58,4.58,4.7,0.09
2024-11-27,4.58,4.57,4.7,0.06
2024-11-28,4.58,4.57,4.7,0.06
2024-11-29,4.58,4.59,4.7,0.05
2024-11-30,4.58,4.59,4.7,0.05
2024-12-01,4.58,4.59,4.7,0.05
2024-12-02,4.58,4.64,4.7,0.02
2024-12-03,4.58,4.64,4.7,0.06
2024-12-04,4.58,4.59,4.7,0.06
2024-12-05,4.58,4.59,4.7,0.02
2024-12-06,4.58,4.6,4.7,0.05
