Date,EMBI_Global,EMBI_LATINO,EMBI_ARG,EMBI_BRA,EMBI_CHL,EMBI_COL,EMBI_ECU,EMBI_MEX,EMBI_PER,EMBI_PAN,EMBI_URY,EMBI_VEN
2015-10-29,4.20532,4.58132,4.854,4.39353,2.03233,2.80879,12.34582,2.7161,2.1315,1.97528,2.68115,27.09958
2015-10-30,4.22244,4.67155,4.88811,4.39357,2.09567,2.82685,12.51608,2.75291,2.20362,2.039,2.73542,26.91817
2015-11-02,4.15905,4.61089,4.90328,4.24142,2.07534,2.80959,12.12392,2.69213,2.13615,1.97027,2.69938,26.66756
2015-11-03,4.0521,4.50486,4.84207,4.0648,2.04737,2.70278,11.95527,2.59873,2.06472,1.94467,2.65198,25.2491
2015-11-04,4.03196,4.49731,4.97848,4.0253,2.02036,2.72016,11.7091,2.61462,2.08217,1.91103,2.63049,25.0997
2015-11-05,4.06125,4.54395,5.03822,4.13099,2.04077,2.70029,11.70699,2.62208,2.09619,1.93653,2.63434,26.19025
2015-11-06,4.05727,4.55354,4.9912,4.17894,2.06426,2.7071,11.72521,2.63457,2.08502,1.90296,2.60723,26.74507
2015-11-09,4.126,4.61009,4.95304,4.28257,2.15435,2.77212,11.75435,2.67585,2.13154,1.95842,2.66351,26.80899
2015-11-10,4.14587,4.61691,4.82026,4.24188,2.13607,2.75964,11.7929,2.73095,2.17574,2.02969,2.69617,26.59262
2015-11-12,4.15318,4.65793,4.86431,4.26537,2.1865,2.79628,12.1755,2.76153,2.21567,2.06367,2.70619,26.91653
2015-11-13,4.20817,4.76037,4.9571,4.4287,2.26569,2.88718,12.5924,2.83255,2.26368,2.11408,2.77678,27.69601
2015-11-16,4.19879,4.72598,4.84857,4.34052,2.26872,2.85033,12.70383,2.81055,2.24425,2.09375,2.75128,27.46177
2015-11-17,4.18063,4.71633,4.80568,4.23225,2.26088,2.85592,12.82996,2.82248,2.25552,2.1018,2.76574,27.29406
2015-11-18,4.13881,4.70269,4.71183,4.18867,2.2709,2.88166,12.7837,2.83115,2.24282,2.10555,2.76481,27.09844
2015-11-19,4.11582,4.66209,4.74689,4.02304,2.28798,2.86035,12.53261,2.80771,2.23403,2.10644,2.7847,26.35101
2015-11-20,4.07309,4.60504,4.70475,4.04256,2.26082,2.83292,12.36152,2.77782,2.2061,2.06849,2.72891,24.9921
2015-11-23,4.08458,4.58423,4.65989,4.15247,2.29252,2.81885,12.17648,2.77032,2.19683,2.08243,2.72483,23.93377
2015-11-24,4.09544,4.58662,4.84624,4.10004,2.30041,2.80091,11.71847,2.74768,2.20678,2.07026,2.70691,24.05279
2015-11-25,4.12133,4.63077,4.90194,4.29089,2.30554,2.83115,11.82226,2.77194,2.22979,2.09176,2.74049,24.13878
2015-11-27,4.14152,4.64301,4.91485,4.26916,2.31303,2.83643,11.9241,2.77937,2.236,2.10901,2.73934,24.41857
2015-11-30,4.19505,4.69853,4.8743,4.49912,2.34506,2.85803,12.06934,2.80206,2.2447,2.08573,2.66454,26.04578
2015-12-01,4.25806,4.7601,4.96269,4.56367,2.38845,2.90158,11.90077,2.87478,2.30218,2.14418,2.70805,26.34124
2015-12-02,4.25288,4.75863,4.99165,4.60741,2.35375,2.8966,11.76281,2.8743,2.28188,2.1265,2.71152,26.586
2015-12-03,4.22215,4.74432,4.94213,4.59485,2.32474,2.88601,11.59793,2.88227,2.19748,2.06671,2.67279,27.09048
2015-12-04,4.27002,4.7648,4.9985,4.57209,2.34262,2.90339,11.48552,2.92315,2.21026,2.09974,2.70522,26.97524
2015-12-07,4.29104,4.79185,4.99956,4.66775,2.38571,3.03588,11.63705,3.01058,2.2984,2.13571,2.73756,25.22839
2015-12-08,4.31867,4.82808,4.97802,4.79676,2.4453,3.0835,12.02471,3.08699,2.31994,2.12744,2.73443,24.96058
2015-12-09,4.30593,4.80282,4.94913,4.83974,2.49035,3.08252,12.1268,3.07056,2.32583,2.14271,2.75568,23.65457
2015-12-10,4.33338,4.83692,4.7993,4.96281,2.49609,3.15334,12.34363,3.11766,2.33441,2.17158,2.78276,23.91194
2015-12-11,4.56703,5.0822,4.89788,5.23899,2.65776,3.38664,12.69422,3.31985,2.4957,2.30775,2.90347,26.49018
2015-12-14,4.55823,5.06222,5.00099,5.11815,2.63226,3.34565,12.59886,3.29296,2.4208,2.2313,2.81185,27.52148
2015-12-15,4.46068,4.95308,4.86742,4.9085,2.5164,3.2219,12.10167,3.14342,2.35878,2.1807,2.74655,26.86672
2015-12-16,4.47944,5.00242,4.82149,5.25533,2.54279,3.22337,12.3159,3.12638,2.37425,2.17292,2.76593,27.72164
2015-12-17,4.47249,5.0156,4.75073,5.25024,2.52133,3.18024,12.36893,3.12645,2.38083,2.1855,2.8064,28.51416
2015-12-18,4.55595,5.11613,4.84945,5.48625,2.58241,3.2642,12.59486,3.21379,2.45543,2.21007,2.87183,29.60771
2015-12-21,4.57147,5.13978,4.77761,5.67997,2.57119,3.2553,12.94295,3.23651,2.46444,2.2221,2.86863,30.05773
2015-12-22,4.53404,5.09221,4.74521,5.47838,2.54373,3.21256,12.84062,3.20017,2.43349,2.17825,2.82252,29.91939
2015-12-23,4.48976,5.03242,4.65236,5.41509,2.54256,3.17246,12.69515,3.1694,2.39798,2.15526,2.81161,28.82523
2015-12-24,4.4996,5.04129,4.67659,5.4361,2.54719,3.1946,12.66673,3.18804,2.42105,2.17583,2.83639,28.42974
2015-12-28,4.49899,5.03273,4.43842,5.45089,2.55455,3.21059,12.67285,3.19768,2.43877,2.19089,2.86223,28.42473
2015-12-29,4.40226,4.92456,4.35081,5.32295,2.51279,3.08421,12.601,3.08981,2.33342,2.09116,2.75458,27.851
2015-12-30,4.41836,4.94352,4.34688,5.41273,2.51856,3.12352,12.62255,3.10722,2.37211,2.11116,2.77055,27.75772
2015-12-31,4.45595,4.98192,4.38061,5.47526,2.52922,3.17181,12.65733,3.1497,2.40348,2.14316,2.80145,28.06774
2016-01-04,4.51104,5.0519,4.47217,5.56222,2.56892,3.22328,12.94736,3.1778,2.44451,2.19272,2.84526,28.54749
2016-01-05,4.47063,4.98723,4.36645,5.24515,2.51438,3.16417,13.28501,3.09393,2.35657,2.11828,2.78511,29.43826
2016-01-06,4.55556,5.08266,4.47504,5.30492,2.54422,3.28993,13.78119,3.16891,2.43031,2.17595,2.86625,30.27222
2016-01-07,4.62829,5.14907,4.53042,5.30255,2.58244,3.42229,14.2284,3.2678,2.46997,2.22343,2.908,30.09795
2016-01-08,4.67787,5.22726,4.55189,5.35626,2.5902,3.51756,14.49234,3.37351,2.54295,2.31216,2.98142,30.36816
2016-01-11,4.69559,5.2585,4.55061,5.30038,2.64795,3.50784,14.99666,3.37915,2.57472,2.26262,2.98565,31.34397
2016-01-12,4.81139,5.38306,4.63033,5.31437,2.71827,3.61952,15.73569,3.46816,2.64765,2.31477,3.05576,33.469
2016-01-13,4.88002,5.50715,4.80581,5.44502,2.78069,3.77967,15.90298,3.59506,2.73604,2.41033,3.13724,34.49637
2016-01-14,4.90076,5.50805,4.82695,5.37852,2.77761,3.73662,16.38873,3.57594,2.67662,2.36655,3.09975,35.41743
2016-01-15,5.08077,5.70195,4.98169,5.5895,2.87948,3.97568,16.78227,3.80282,2.81099,2.53031,3.26007,36.20426
2016-01-19,5.05226,5.69676,5.00965,5.599,2.84547,4.01999,16.91715,3.80072,2.8378,2.52024,3.24692,35.39952
2016-01-20,5.19065,5.84382,5.24385,5.70827,2.93025,4.17642,17.02748,3.95295,2.88459,2.62746,3.33708,36.93101
2016-01-21,5.12038,5.75019,5.25475,5.62565,2.89267,4.07501,16.39233,3.80126,2.82939,2.56268,3.27369,36.19455
2016-01-22,4.97011,5.59845,5.14599,5.40149,2.77376,3.7739,15.69731,3.63234,2.73372,2.48408,3.19492,35.18418
2016-01-25,5.0202,5.66131,5.1501,5.48457,2.83263,3.8245,15.91774,3.64154,2.75701,2.49847,3.2176,37.22198
2016-01-26,5.01578,5.63251,5.13329,5.37576,2.79065,3.73539,15.7295,3.62275,2.74925,2.47541,3.20314,37.12926
2016-01-27,4.94512,5.57475,5.10111,5.31303,2.71209,3.69004,15.5544,3.53467,2.70106,2.43242,3.15748,36.95134
2016-01-28,4.90324,5.54825,5.07013,5.29249,2.69793,3.6916,14.8995,3.56882,2.69428,2.43865,3.1505,35.78312
2016-01-29,4.936,5.58611,5.01698,5.40452,2.74165,3.7757,15.09486,3.61633,2.73331,2.46238,3.17376,35.6033
2016-02-01,4.92897,5.59189,4.87617,5.39932,2.76514,3.82071,15.35504,3.64514,2.71434,2.43926,3.17606,36.37246
2016-02-02,5.08374,5.72454,4.87122,5.55319,2.87391,4.02368,15.73261,3.77837,2.85139,2.54006,3.32175,36.89955
2016-02-03,5.03983,5.66822,4.74083,5.52535,2.81258,3.95533,15.64803,3.73756,2.81024,2.49862,3.24749,36.27486
2016-02-04,5.02782,5.65946,4.7224,5.49579,2.79579,3.96568,15.94664,3.69783,2.81485,2.50557,3.29011,35.47317
2016-02-05,5.0155,5.63783,4.70677,5.48628,2.788,3.96979,16.03384,3.65519,2.81287,2.52177,3.26439,34.57444
2016-02-08,5.20144,5.82823,4.73822,5.74367,2.89204,4.24563,16.38967,3.89005,2.97923,2.69861,3.42218,35.26772
2016-02-09,5.23956,5.86985,4.82067,5.7331,2.94008,4.26615,16.36738,3.90674,2.96013,2.71108,3.42925,36.48715
2016-02-10,5.24714,5.90755,4.86644,5.79753,2.93538,4.19112,16.92518,3.90234,2.99247,2.71944,3.44364,37.89734
2016-02-11,5.38379,6.07731,5.02454,5.97927,3.05991,4.3347,17.3251,4.02407,3.12931,2.79833,3.57736,40.29369
2016-02-12,5.25381,5.92651,4.76772,5.82859,2.91358,4.11356,17.0231,3.86599,2.95676,2.65521,3.43716,41.44923
2016-02-16,5.16385,5.81613,4.67566,5.77564,2.86036,4.04446,16.58709,3.81109,2.89397,2.58171,3.36592,38.25209
2016-02-17,5.01417,5.6436,4.58272,5.62368,2.78127,3.82147,15.8327,3.63706,2.75728,2.5169,3.29747,35.6032
2016-02-18,5.02092,5.62545,4.60979,5.65647,2.75422,3.81885,15.54995,3.64887,2.80766,2.49876,3.29813,34.26984
2016-02-19,5.01297,5.61661,4.63284,5.5501,2.75258,3.77501,15.42141,3.63765,2.77486,2.50296,3.28598,35.24837
2016-02-22,4.944,5.52388,4.52763,5.47434,2.68325,3.70028,14.82884,3.60177,2.75007,2.44039,3.25967,33.97865
2016-02-23,4.97105,5.54698,4.5558,5.46273,2.66974,3.7502,14.71547,3.63229,2.75949,2.45125,3.23901,34.76031
2016-02-24,4.97919,5.5079,4.58801,5.36279,2.6728,3.65625,14.64175,3.58524,2.70367,2.42079,3.20414,35.04913
2016-02-25,4.96304,5.47498,4.60942,5.42668,2.70433,3.66137,14.51222,3.59681,2.68267,2.4461,3.17662,33.53441
2016-02-26,4.85717,5.36281,4.61149,5.33496,2.61558,3.66133,14.04668,3.51575,2.60807,2.35259,3.08229,32.03881
2016-02-29,4.83236,5.31345,4.64767,5.3036,2.50366,3.67845,13.90806,3.53292,2.6042,2.37638,3.09443,32.55076
2016-03-01,4.69109,5.14415,4.54188,5.17086,2.40296,3.5029,13.52222,3.36485,2.43864,2.15703,2.90244,32.822
2016-03-02,4.64176,5.07711,4.55432,5.08649,2.34917,3.48061,13.46082,3.36135,2.39755,2.10338,2.88058,30.93184
2016-03-03,4.6192,5.04991,4.8428,4.85344,2.31818,3.3366,13.40478,3.32566,2.38221,2.09592,2.86241,31.16209
2016-03-04,4.52531,4.96394,4.58749,4.69077,2.17209,3.27385,13.29054,3.25277,2.34416,2.0609,2.81536,31.34058
2016-03-07,4.50928,4.94967,4.56726,4.72488,2.15161,3.25352,12.95027,3.24636,2.34457,2.05163,2.7898,31.2898
2016-03-08,4.59247,5.0318,4.64216,4.80563,2.24427,3.3148,12.98539,3.28891,2.38387,2.12406,2.86865,32.17279
2016-03-09,4.50803,4.92013,4.56654,4.61164,2.17895,3.20686,12.78209,3.21248,2.26799,2.0748,2.79631,31.00405
2016-03-10,4.4672,4.89053,4.54771,4.53654,2.14562,3.1619,12.74364,3.15564,2.25636,2.08286,2.7973,31.32825
2016-03-11,4.37406,4.80456,4.36611,4.45285,2.09845,3.08277,12.52481,3.06866,2.18443,2.04085,2.73901,30.78593
2016-03-14,4.39678,4.83138,4.37151,4.50759,2.12658,3.11923,12.32119,3.07461,2.22843,2.05805,2.74993,31.13636
2016-03-15,4.45065,4.90131,4.46665,4.72692,2.15977,3.20189,12.09432,3.13706,2.2621,2.08267,2.79223,31.77799
2016-03-16,4.46583,4.87895,4.48313,4.74067,2.16919,3.071,11.37591,3.13442,2.24614,2.08012,2.80386,31.34083
2016-03-17,4.33995,4.76657,4.4027,4.53152,2.11388,2.89804,10.83696,3.01198,2.18144,2.0521,2.7751,30.489
2016-03-18,4.28022,4.69454,4.43619,4.31456,2.09406,2.82371,9.95679,2.95726,2.1503,2.00835,2.771,30.23439
2016-03-21,4.23133,4.62406,4.37184,4.14773,2.08523,2.79211,10.33685,2.89999,2.12686,1.95701,2.72054,29.99529
2016-03-22,4.23042,4.62753,4.36814,4.12617,2.06882,2.79334,10.64453,2.88727,2.13372,1.93601,2.70103,30.25898
2016-03-23,4.33928,4.75357,4.47854,4.36179,2.11909,2.91487,10.94296,2.99104,2.24419,1.98665,2.76606,31.87342
2016-03-24,4.37188,4.8049,4.58652,4.43616,2.12107,2.9913,11.31618,3.03181,2.25468,1.98758,2.74434,32.64074
2016-03-28,4.36157,4.80459,4.49801,4.37113,2.12938,2.98892,11.32127,3.06822,2.28288,2.01422,2.75744,32.51275
2016-03-29,4.46003,4.86939,4.50746,4.35857,2.16694,3.04974,11.71297,3.14801,2.32185,2.07271,2.81068,33.05376
2016-03-30,4.37577,4.78881,4.38114,4.24613,2.11391,2.97081,11.35501,3.07882,2.24536,2.02706,2.75357,32.49782
2016-03-31,4.33792,4.77435,4.43647,4.26455,2.13086,2.95322,10.58309,3.07854,2.25843,2.05969,2.79434,31.08165
2016-04-01,4.31516,4.75038,4.43199,4.21769,2.12167,2.91534,10.75116,3.09376,2.23923,2.01914,2.7699,31.20961
2016-04-04,4.33232,4.76304,4.42279,4.30369,2.11899,2.95295,10.76417,3.11449,2.27482,2.02899,2.7707,31.70013
2016-04-05,4.42348,4.87034,4.48731,4.47508,2.1648,3.07329,11.02859,3.22478,2.3727,2.14183,2.8158,32.57604
2016-04-06,4.37362,4.8153,4.42027,4.46731,2.15391,3.00332,11.06971,3.15047,2.32285,2.08264,2.75678,32.58227
2016-04-07,4.46028,4.92891,4.52529,4.64325,2.21219,3.16029,11.27792,3.26318,2.39615,2.16852,2.83729,33.39432
2016-04-08,4.42461,4.88586,4.49526,4.5585,2.20538,3.11334,11.2702,3.19601,2.36645,2.1402,2.79898,33.11362
2016-04-11,4.3706,4.8202,4.42921,4.33847,2.19675,3.03658,11.18848,3.13329,2.23531,2.12101,2.78981,33.04731
2016-04-12,4.27096,4.70154,4.31552,4.15008,2.09365,2.94042,11.02433,3.03211,2.1433,2.03689,2.6917,32.34024
2016-04-13,4.20852,4.61976,4.18653,4.03166,2.04238,2.86477,11.02748,2.94883,2.09691,2.04329,2.67618,30.83939
2016-04-14,4.1574,4.55989,4.12709,3.96624,2.0127,2.81352,11.00916,2.86945,2.03717,1.98048,2.64014,30.84578
2016-04-15,4.19747,4.59264,4.16299,4.01018,2.00975,2.87481,11.07928,2.93482,2.07003,2.00472,2.59588,31.28305
2016-04-18,4.19401,4.58071,4.03205,4.07487,1.98911,2.86076,11.45183,2.9186,2.04249,2.00319,2.58305,31.54199
2016-04-19,4.11129,4.49461,3.88403,4.02607,1.93734,2.73485,11.0102,2.81435,2.00412,1.96098,2.58168,30.78222
2016-04-20,4.02024,4.41114,3.80388,3.98111,1.84631,2.65221,10.85731,2.691,1.90501,1.88349,2.50691,30.65015
2016-04-21,4.02637,4.43625,3.7901,4.10472,1.85894,2.67093,10.64206,2.72537,1.90374,1.90411,2.50782,30.28556
2016-04-22,4.05354,4.48165,3.81808,4.16298,1.85834,2.74991,10.64238,2.78565,1.94121,1.9243,2.5522,30.32236
2016-04-25,4.07862,4.5061,3.91083,4.15285,1.86643,2.76967,10.46429,2.80443,1.94476,1.93837,2.57695,30.71563
2016-04-26,4.08107,4.49064,3.83351,4.09359,1.85554,2.77088,10.29813,2.78443,1.93265,1.94599,2.57979,31.02022
2016-04-27,4.12433,4.59595,5.25809,3.97224,1.87672,2.76352,10.24415,2.78115,1.95251,1.99086,2.62456,30.18519
2016-04-28,4.08993,4.56592,5.40637,4.00906,1.84432,2.76398,9.58918,2.76473,1.95992,1.96301,2.64888,28.67506
2016-04-29,4.10075,4.55495,5.44117,4.00621,1.8334,2.78161,9.40917,2.86008,1.97931,1.95582,2.67706,28.57777
2016-05-02,4.06854,4.52918,5.38371,3.97131,1.8275,2.75137,9.37711,2.8398,1.95532,1.91622,2.63096,28.75581
2016-05-03,4.17625,4.63381,5.50408,4.06928,1.92609,2.84858,9.30625,2.91293,2.01769,1.99141,2.70722,29.90537
2016-05-04,4.24061,4.68296,5.57514,4.10867,1.93533,2.93585,9.58013,2.9452,2.0458,2.00371,2.70802,30.41839
2016-05-05,4.26046,4.70159,5.68573,4.10245,1.93596,2.96034,9.54913,2.9649,2.05749,2.03278,2.72024,29.96792
2016-05-06,4.22641,4.6624,5.59469,4.04032,1.98503,2.91626,9.49142,2.94506,2.02303,1.99496,2.68645,29.72509
2016-05-09,4.23614,4.68558,5.64568,4.07914,2.01238,2.95461,9.59792,2.94138,2.0435,2.02403,2.67244,29.64338
2016-05-10,4.21702,4.66954,5.66085,4.0287,2.02753,2.90387,9.57717,2.92202,2.04925,2.03213,2.65231,29.48162
2016-05-11,4.18411,4.64778,5.66925,3.95135,1.99443,2.86452,9.53428,2.91948,2.05424,2.03227,2.66784,28.94408
2016-05-12,4.13977,4.61613,5.64147,3.91196,2.01528,2.81964,9.41855,2.91155,2.04062,2.02489,2.60572,28.48003
2016-05-13,4.16515,4.63257,5.56639,3.95686,2.07138,2.88511,9.25717,2.97366,2.0957,2.08501,2.67772,27.26226
2016-05-16,4.13065,4.58951,5.44278,3.87725,2.05561,2.80959,9.06273,2.91659,2.04323,2.03658,2.62873,28.1239
2016-05-17,4.12268,4.59389,5.42283,3.87071,2.05605,2.80012,9.04359,2.9261,2.04657,2.05574,2.6417,28.49897
2016-05-18,4.06985,4.56109,5.35144,3.90122,2.02128,2.80783,8.81941,2.88585,2.00767,2.02609,2.6058,28.82099
2016-05-19,4.21942,4.7144,5.48279,4.07314,2.10157,2.98883,8.91377,3.04094,2.18082,2.13561,2.75648,29.41744
2016-05-20,4.19966,4.68879,5.44895,4.05887,2.08887,3.01498,8.89593,3.02422,2.15022,2.12898,2.71752,28.87855
2016-05-23,4.22008,4.71934,5.42576,4.10511,2.078,3.03764,8.93946,3.078,2.18513,2.15598,2.74067,29.09877
2016-05-24,4.19478,4.6863,5.37586,4.09612,2.05392,3.01638,8.822,3.06765,2.16331,2.12266,2.72733,28.57105
2016-05-25,4.15832,4.64097,5.29084,4.05344,2.00869,2.96263,8.70421,3.0454,2.1301,2.08964,2.69042,28.26239
2016-05-26,4.20296,4.6689,5.26298,4.08889,2.02918,2.95747,8.68297,3.0474,2.13794,2.11143,2.71425,29.08387
2016-05-27,4.17314,4.63613,5.20422,4.06735,2.0029,2.93279,8.6095,2.99859,2.09292,2.0635,2.67535,29.46569
2016-05-31,4.21152,4.65666,4.99983,4.17895,2.03105,2.96521,8.54962,3.03773,2.13335,2.11273,2.70768,29.33133
2016-06-01,4.18595,4.62455,4.87852,4.15542,1.99974,2.92006,8.56095,3.01816,2.10836,2.09421,2.70007,29.40291
2016-06-02,4.18487,4.6152,5.00797,4.08413,1.99976,2.86259,8.6235,3.00551,2.11153,2.10333,2.69746,28.79811
2016-06-03,4.1945,4.61069,5.02466,4.07538,2.01392,2.8441,8.7513,3.00788,2.11843,2.14226,2.71284,27.88663
2016-06-06,4.12643,4.54774,4.90513,4.00236,1.9823,2.7799,8.63939,2.95311,2.05109,2.06059,2.687,27.61512
2016-06-07,4.08602,4.50635,4.88605,3.92555,1.95792,2.70145,8.6287,2.92769,2.02898,2.05012,2.66201,27.21114
2016-06-08,4.05765,4.47956,5.0048,3.865,1.95039,2.66135,8.61027,2.89814,2.04134,1.98099,2.64816,27.06858
2016-06-09,4.09953,4.50503,5.04252,3.89383,1.98778,2.71405,8.61509,2.92941,2.06823,1.97742,2.65515,27.55665
2016-06-10,4.17985,4.58929,5.13162,3.96822,2.05539,2.81683,8.63268,3.01266,2.1348,2.05724,2.71127,28.14443
2016-06-13,4.24132,4.63873,5.20052,4.0314,2.0894,2.89898,8.79046,3.07041,2.15912,2.08455,2.74746,28.40291
2016-06-14,4.32085,4.72647,5.20753,4.14476,2.17537,3.00432,8.78919,3.15625,2.19819,2.14889,2.79668,29.02837
2016-06-15,4.31485,4.70053,5.09509,4.10035,2.17876,2.96713,9.12055,3.13713,2.16416,2.15192,2.79568,28.8467
2016-06-16,4.34649,4.75092,5.11221,4.1442,2.21996,3.01185,9.21779,3.19121,2.18412,2.18093,2.84955,29.12963
2016-06-17,4.28929,4.69757,5.09908,4.06811,2.16163,2.94595,9.18793,3.14646,2.12095,2.13619,2.78116,29.11824
2016-06-20,4.18245,4.59172,4.93725,3.93976,2.09295,2.81117,9.14412,3.05789,2.0543,2.06983,2.71568,28.35419
2016-06-21,4.14188,4.5627,4.89593,3.91544,2.06703,2.77306,9.13415,3.02947,2.02391,2.05077,2.68747,28.67869
2016-06-22,4.11956,4.53089,4.82178,3.8972,2.0213,2.73358,9.04485,3.00659,2.03234,2.04511,2.6816,27.79421
2016-06-23,4.00837,4.41372,4.71274,3.78088,1.93995,2.63196,8.9852,2.91856,1.97873,1.98251,2.61419,25.99806
2016-06-24,4.20799,4.59557,4.98225,3.97968,2.10059,2.79549,9.16874,3.09214,2.13746,2.17199,2.78926,26.0434
2016-06-27,4.31764,4.71595,5.14874,4.07421,2.17274,2.90341,9.3741,3.21724,2.25008,2.29078,2.9063,26.65987
2016-06-28,4.24185,4.63305,5.05551,3.90597,2.12785,2.81168,9.28438,3.14278,2.18465,2.21404,2.86114,26.65166
2016-06-29,4.08515,4.47979,4.92102,3.70002,2.02763,2.62614,9.11079,2.96595,2.05315,2.05152,2.72881,26.39607
2016-06-30,4.0656,4.45655,4.9509,3.66466,2.0227,2.57437,9.12637,2.92813,2.0033,2.13631,2.70169,26.5902
2016-07-01,4.01442,4.40175,4.87744,3.61692,1.9986,2.56106,9.08102,2.86303,1.93462,2.13429,2.64548,26.26757
2016-07-05,4.04148,4.41013,5.04085,3.65581,2.00733,2.58452,9.01529,2.87413,1.98658,2.09286,2.68292,26.4661
2016-07-06,4.03149,4.38731,5.06083,3.67359,1.98453,2.57736,8.99771,2.87284,1.95991,2.06776,2.60201,26.49735
2016-07-07,4.01048,4.37343,5.11834,3.67164,1.98324,2.59414,8.99224,2.86439,1.94649,2.04622,2.59745,26.52298
2016-07-08,3.96523,4.31386,5.03562,3.57586,1.95807,2.54548,8.98518,2.826,1.91349,1.99799,2.56911,26.11281
2016-07-11,3.83967,4.21213,4.94058,3.49849,1.88984,2.46464,8.85704,2.74003,1.84419,1.9113,2.49924,25.78189
2016-07-12,3.7831,4.12292,4.8322,3.40826,1.80304,2.39973,8.68966,2.67323,1.77166,1.80851,2.43314,25.78075
2016-07-13,3.81962,4.14645,4.82897,3.43462,1.78191,2.43742,8.67216,2.72253,1.81019,1.84315,2.48328,26.00928
2016-07-14,3.77245,4.105,4.77936,3.40038,1.72932,2.41367,8.74421,2.68786,1.77362,1.79128,2.48049,25.8773
2016-07-15,3.73077,4.05969,4.75232,3.39561,1.67487,2.39084,8.65752,2.67364,1.7185,1.75201,2.43119,25.51726
2016-07-18,3.76131,4.054,4.74992,3.39485,1.63274,2.40567,8.60611,2.69191,1.70719,1.76706,2.43198,25.28518
2016-07-19,3.7864,4.0492,4.76769,3.40366,1.64711,2.39852,8.61289,2.6787,1.7554,1.80912,2.47781,24.26141
2016-07-20,3.75483,4.01345,4.74741,3.37948,1.61846,2.33466,8.68158,2.6199,1.72538,1.76846,2.44478,24.18745
2016-07-21,3.7868,4.06025,4.79173,3.45182,1.65427,2.3925,8.70182,2.66769,1.75682,1.7916,2.47446,24.51363
2016-07-22,3.77177,4.05206,4.7628,3.44555,1.63351,2.39378,8.58288,2.66855,1.7827,1.78401,2.46654,24.6852
2016-07-25,3.78163,4.07386,4.79732,3.4685,1.63877,2.47099,8.5602,2.70397,1.79871,1.79099,2.46717,25.15022
2016-07-26,3.84453,4.14702,4.88069,3.47646,1.7011,2.53698,8.74741,2.76551,1.84702,1.88536,2.51114,25.88703
2016-07-27,3.88307,4.19053,4.99455,3.49711,1.7027,2.63505,8.80621,2.83829,1.8798,1.91916,2.55325,25.4136
2016-07-28,3.88653,4.20338,4.97177,3.4603,1.72167,2.67154,8.83191,2.90382,1.88755,1.93291,2.56467,25.15407
2016-07-29,3.92109,4.21582,4.95889,3.46162,1.73603,2.70003,8.7716,2.9432,1.93787,1.96729,2.61904,25.10081
2016-08-01,3.87025,4.18675,4.96506,3.43078,1.72223,2.67027,8.84728,2.9012,1.90665,1.91733,2.55389,25.1993
2016-08-02,3.87027,4.17329,4.99805,3.38715,1.73375,2.66079,8.82662,2.8948,1.86584,1.9019,2.49224,25.61672
2016-08-03,3.88972,4.16824,4.92234,3.34107,1.74387,2.61721,8.83243,2.89175,1.83823,1.88678,2.45883,26.69382
2016-08-04,3.85925,4.13734,4.87561,3.32784,1.7162,2.52469,8.86758,2.79232,1.84566,1.90159,2.42881,26.48877
2016-08-05,3.75225,4.04145,4.79927,3.24728,1.64775,2.4143,8.78043,2.70234,1.74201,1.79296,2.3349,26.23244
2016-08-08,3.71097,4.01019,4.76374,3.23025,1.62985,2.38216,8.77639,2.68288,1.74545,1.7936,2.31762,25.63503
2016-08-09,3.72013,4.02814,4.70908,3.24848,1.63316,2.41826,8.72025,2.71177,1.77597,1.80182,2.351,26.1076
2016-08-10,3.71622,4.02336,4.63955,3.20452,1.58432,2.38554,8.8428,2.68605,1.77506,1.83563,2.3728,26.3753
2016-08-11,3.65667,3.95123,4.55207,3.13635,1.56216,2.31234,8.77107,2.63755,1.69992,1.76408,2.31031,26.37154
2016-08-12,3.67815,3.96227,4.48406,3.11737,1.61414,2.30487,8.82129,2.63141,1.73274,1.77672,2.34002,26.46028
2016-08-15,3.61068,3.89813,4.42461,3.04843,1.58346,2.23789,8.68506,2.58984,1.67234,1.72133,2.2744,26.0378
2016-08-16,3.57188,3.84464,4.32967,2.97681,1.5684,2.18561,8.58977,2.58017,1.62994,1.67659,2.22522,25.68043
2016-08-17,3.60614,3.86509,4.39344,3.01859,1.59157,2.21003,8.66231,2.60315,1.62824,1.68978,2.25682,25.65756
2016-08-18,3.59682,3.85103,4.43906,3.03122,1.60893,2.19073,8.50283,2.56225,1.62945,1.70041,2.26045,24.95566
2016-08-19,3.56814,3.8295,4.47099,3.00825,1.5735,2.18969,8.49656,2.55224,1.59987,1.66048,2.22506,24.94122
2016-08-22,3.62815,3.87816,4.59113,3.0836,1.59928,2.25093,8.54763,2.61816,1.64415,1.69357,2.27541,24.81498
2016-08-23,3.59857,3.85058,4.5131,3.07745,1.61728,2.22548,8.50929,2.6014,1.6258,1.68207,2.26332,24.36812
2016-08-24,3.61883,3.87264,4.61346,3.10061,1.65913,2.27829,8.5243,2.60028,1.60798,1.6781,2.26211,24.73944
2016-08-25,3.62014,3.88208,4.61097,3.10654,1.67552,2.30304,8.42283,2.64098,1.61144,1.67142,2.26881,24.87125
